prg. name,prg. version,cu,kind
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/DebugActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/EventEditActivity.java	onPause()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/EventEditActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/EventEditActivity.java	onResume()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/EventListActivity.java	onPause()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/EventListActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/EventListActivity.java	onSaveInstanceState(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/EventListActivity.java	onCreateOptionsMenu(Menu)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/InsertDefaultTimesActivity.java	onPause()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/InsertDefaultTimesActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/InsertDefaultTimesActivity.java	onResume()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/MessageActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/MessageActivity.java	onResume()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/options/DurationPreferenceDialogFragment.java	onBindDialogView(View)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/options/DurationPreferenceDialogFragment.java	onStart()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/options/TimePreferenceDialogFragment.java	onBindDialogView(View)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/options/TimeZonePreferenceDialogFragment.java	onCreateDialog(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/options/TimeZonePreferenceDialogFragment.java	onSaveInstanceState(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/OptionsActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/OptionsActivity.java	onDisplayPreferenceDialog(Preference)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/OptionsActivity.java	onResume()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/OptionsActivity.java	onStop()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/OptionsActivity.java	onPause()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/OptionsActivity.java	onRequestPermissionsResult(int,	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/ReportsActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/TargetEditActivity.java	onPause()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/TargetEditActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/TargetEditActivity.java	onCreateOptionsMenu(Menu)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/TargetEditActivity.java	onResume()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/TaskListActivity.java	onPause()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/TaskListActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/TaskListActivity.java	onCreateOptionsMenu(Menu)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/TaskListActivity.java	onCreateContextMenu(ContextMenu,	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/TaskListActivity.java	onContextItemSelected(MenuItem)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/TimeAheadActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/TimeAheadActivity.java	onResume()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/UpgradeActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/weektimes/WeekAdapter.java	onViewRecycled(WeekTimesViewHolder)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/weektimes/WeekStateLoader.java	onPostExecute(WeekState)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/Widget.java	onReceive(Context,	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerActivity.java	onCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerActivity.java	onSaveInstanceState(Bundle,	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerActivity.java	onStart()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerActivity.java	onPostCreate(Bundle)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerActivity.java	onConfigurationChanged(Configuration)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerActivity.java	onBackPressed()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerActivity.java	onCreateOptionsMenu(Menu)	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerActivity.java	onResume()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerActivity.java	onPause()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerActivity.java	onRequestPermissionsResult(int,	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerApplication.java	onCreate()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerApplication.java	onTerminate()	method
trackworktime	1.1.8	0002-trackworktime-v1.1.8/app/src/main/java/org/zephyrsoft/trackworktime/WorkTimeTrackerApplication.java	onLowMemory()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortCursorAdapter.java	swapCursor(Cursor)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortCursorAdapter.java	changeCursor(Cursor)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortCursorAdapter.java	getItem(int)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortCursorAdapter.java	getItemId(int)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortCursorAdapter.java	getDropDownView(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortCursorAdapter.java	getView(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortCursorAdapter.java	getCount()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	setAdapter(ListAdapter)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	dispatchDraw(Canvas)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	onDraw(Canvas)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	removeItem(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	removeItem(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	onTouchEvent(MotionEvent)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	onTouchEvent(MotionEvent)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	onInterceptTouchEvent(MotionEvent)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	onInterceptTouchEvent(MotionEvent)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	onSizeChanged(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	requestLayout()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	onMeasure(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	layoutChildren()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	startDrag(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/DragSortListView.java	startDrag(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/SimpleDragSortCursorAdapter.java	convertToString(Cursor)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/SimpleDragSortCursorAdapter.java	swapCursor(Cursor)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/library/src/main/java/com/mobeta/android/dslv/SimpleDragSortCursorAdapter.java	changeCursorAndColumns(Cursor,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/BuildLayerFrameLayout.java	onAttachedToWindow()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/BuildLayerFrameLayout.java	onDetachedFromWindow()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/BuildLayerFrameLayout.java	onSizeChanged(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/BuildLayerFrameLayout.java	dispatchDraw(Canvas)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/ColorDrawable.java	getChangingConfigurations()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/DraggableDrawer.java	initDrawer(Context,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/DraggableDrawer.java	restoreState(Parcelable)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/MenuDrawer.java	onFinishInflate()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/MenuDrawer.java	onAttachedToWindow()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/MenuDrawer.java	onDetachedFromWindow()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/MenuDrawer.java	dispatchDraw(Canvas)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/MenuDrawer.java	onRtlPropertiesChanged(int)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/MenuDrawer.java	postOnAnimation(Runnable)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/MenuDrawer.java	fitSystemWindows(Rect)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/MenuDrawer.java	onSaveInstanceState()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/MenuDrawer.java	onRestoreInstanceState(Parcelable)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/MenuDrawer.java	writeToParcel(Parcel,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/OverlayDrawer.java	initDrawer(Context,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/OverlayDrawer.java	initDrawer(Context,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/OverlayDrawer.java	initDrawer(Context,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/OverlayDrawer.java	onSizeChanged(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/OverlayDrawer.java	stopAnimation()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/SlideDrawable.java	setVisible(boolean,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/SlideDrawable.java	onStateChange(int[])	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/SlideDrawable.java	onBoundsChange(Rect)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/SlideDrawable.java	getConstantState()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/SlidingDrawer.java	initDrawer(Context,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/SlidingDrawer.java	initDrawer(Context,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/SlidingDrawer.java	initDrawer(Context,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/SlidingDrawer.java	onSizeChanged(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/StaticDrawer.java	initDrawer(Context,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/StaticDrawer.java	initDrawer(Context,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/menudrawer/src/main/java/net/simonvt/menudrawer/StaticDrawer.java	initDrawer(Context,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/extras/PullToRefreshWebView2.java	createRefreshableView(Context,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshAdapterViewBase.java	onPullToRefresh()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshAdapterViewBase.java	onRefreshing(boolean)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshAdapterViewBase.java	onReleaseToRefresh()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshAdapterViewBase.java	onReset()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshAdapterViewBase.java	onScrollChanged(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshAdapterViewBase.java	updateUIForMode()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshBase.java	addViewInternal(View,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshBase.java	addViewInternal(View,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshBase.java	onRestoreInstanceState(Parcelable)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshBase.java	onRestoreInstanceState(Parcelable)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshBase.java	onSaveInstanceState()	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshBase.java	onSizeChanged(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshExpandableListView.java	setEmptyViewInternal(View)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshExpandableListView.java	overScrollBy(int,	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshGridView.java	setEmptyViewInternal(View)	method
ultrasonic	2.1.0	0001-ultrasonic-2.1.0/pulltorefresh/src/main/java/com/handmark/pulltorefresh/library/PullToRefreshGridView.java	overScrollBy(int,	method
